Row ID,Order Priority,Discount offered,Unit Price,Freight Expenses,Customer ID,Name of customer,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,Product Base Margin,State,City,Region,Country,ZIP Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Target,Order ID
26210,High,0.0001,15.99,13.18,535,Devify,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.37,Maharashtra,Palghar,West,India,,10/21/2010,10/25/2010,46.488,23,403.25,,88511
23115,Not Specified,0.02,20.24,6.67,535,Devify,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,0.49,Maharashtra,Palghar,West,India,,09-05-2011,09-07-2011,-116.97,20,431.54,1000,88513
23116,High,0.09,4.71,0.7,535,Devify,Regular Air,Hotels / Hospitals,Processed Meat,Tuna,Wrap Bag,0.8,Maharashtra,Palghar,West,India,,09-05-2011,09-08-2011,-125.972,12,54.83,100,88513
20308,High,0.03,44.43,46.59,542,Flashpoint,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,0.67,Uttar Pradesh,Bijnor,North,India,,05-10-2011,05-11-2011,-1052.79,12,439.7,,88126
21124,Critical,0.05,20.99,0.99,542,Flashpoint,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Wrap Bag,0.57,Uttar Pradesh,Bijnor,North,India,,03-03-2012,03-05-2012,150.1647,12,217.63,1800,88128
18477,Low,0.1,15.98,4,542,Flashpoint,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,0.37,Uttar Pradesh,Bijnor,North,India,,7/14/2012,7/19/2012,-47.36,2,30.67,600,88130
18514,High,0.0001,2.78,1.34,542,Flashpoint,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.45,Uttar Pradesh,Bijnor,North,India,,12/21/2012,12/23/2012,17.115,19,57.72,,88131
23268,High,0.03,16.98,12.39,543,Skivee,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,0.35,Uttar Pradesh,Bulandshahr,North,India,,06-03-2012,06-05-2012,-18.48,1,29.19,,88129
23076,Low,0.0001,205.99,8.99,543,Skivee,Express Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.56,Uttar Pradesh,Bulandshahr,North,India,,11/22/2013,11/29/2013,195.991488,11,2033.98,1800,88134
24689,High,0.08,1.82,0.83,544,Ailane,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.57,Uttar Pradesh,Chandauli,North,India,,7/27/2011,7/28/2011,-8.95,13,22.67,,88127
23269,High,0.03,225.04,11.79,544,Ailane,Express Air,Restaurant Chain,Processed Meat,Jelly Fish,Medium Box,0.42,Uttar Pradesh,Chandauli,North,India,,06-03-2012,06-05-2012,615.5559,4,892.11,200,88129
23270,Low,0.05,9.49,5.76,544,Ailane,Regular Air,Restaurant Chain,Canned Foods,Compote,Medium Box,0.39,Uttar Pradesh,Chandauli,North,India,,06-03-2012,06-08-2012,-35.44032,17,155.59,85,88129
24688,High,0.03,4.91,0.5,544,Ailane,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,0.36,Uttar Pradesh,Chandauli,North,India,,7/27/2013,7/29/2013,1.4144,1,5.05,200,88132
24070,High,0.0001,5.68,1.46,544,Ailane,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.39,Uttar Pradesh,Chandauli,North,India,,10-09-2013,10-09-2013,74.83,21,122.43,,88133
24071,High,0.02,10.14,2.27,544,Ailane,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Uttar Pradesh,Chandauli,North,India,,10-09-2013,10-11-2013,83.16,13,133,,88133
25806,High,0.02,7.1,6.05,549,Skinix,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,Telengana,Nizamabad,South,India,,7/20/2010,7/20/2010,-66.378,9,66.32,,90908
26304,High,0.08,3.81,5.44,549,Skinix,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Telengana,Nizamabad,South,India,,12-04-2013,12-06-2013,-45.560424,18,65.89,,90916
26305,Critical,0.03,6.24,5.22,549,Skinix,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Box,0.6,Telengana,Nizamabad,South,India,,12-04-2013,12-04-2013,-21.74592,13,86.12,1000,90916
26306,Critical,0.01,4.86,7.1,549,Skinix,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Box,0.42,Telengana,Nizamabad,South,India,,12-04-2013,12-06-2013,-55.58112,21,109.73,1000,90916
26307,High,0.05,4.98,4.7,549,Skinix,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.38,Telengana,Nizamabad,South,India,,12-04-2013,12-05-2013,-22.19616,21,109.71,,90916
2368,High,0.0001,6.88,2,553,Skidoo,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.39,Madhya Pradesh,Rewa,West,India,,1/28/2010,1/29/2010,34.068,36,267.53,,17155
349,Not Specified,0.07,2036.48,14.7,553,Skidoo,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.55,Madhya Pradesh,Rewa,West,India,,8/21/2010,8/21/2010,4073.25,25,43046.2,800,2433
1115,High,0.01,4.98,7.44,553,Skidoo,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Madhya Pradesh,Rewa,West,India,,10/15/2010,10/24/2010,-179.592,63,330.21,,8165
64,Medium,0.08,124.49,51.94,553,Skidoo,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.63,Madhya Pradesh,Rewa,West,India,,12/18/2010,12/19/2010,-500.38,56,6831.37,,359
4926,High,0.1,7.1,6.05,553,Skidoo,Express Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,Madhya Pradesh,Rewa,West,India,,7/24/2011,7/24/2011,-54.671,25,180.79,,35046
4927,Medium,0.07,284.98,69.55,553,Skidoo,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.6,Madhya Pradesh,Rewa,West,India,,7/24/2011,7/25/2011,-113.08,16,4410.92,1800,35046
4928,Medium,0.03,107.53,5.81,553,Skidoo,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Medium Box,0.65,Madhya Pradesh,Rewa,West,India,,7/24/2011,7/25/2011,1759.72,54,5941.63,1000,35046
7469,High,0.01,78.69,19.99,553,Skidoo,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,0.43,Madhya Pradesh,Rewa,West,India,,9/19/2011,9/19/2011,1049.02,60,4850.76,1000,53314
7470,High,0.05,145.98,51.92,553,Skidoo,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,0.69,Madhya Pradesh,Rewa,West,India,,9/19/2011,9/21/2011,-310.95,27,4025.07,,53314
2142,High,0.05,5.28,5.06,553,Skidoo,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Madhya Pradesh,Rewa,West,India,,02-08-2012,02-10-2012,-75.25,47,257.25,,15300
991,High,0.06,3.69,0.5,553,Skidoo,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.38,Madhya Pradesh,Rewa,West,India,,7/21/2012,7/23/2012,57,49,180.84,200,7142
5004,Low,0.07,96.45,13.99,553,Skidoo,Regular Air,Hotels / Hospitals,Canned Foods,Compote,Medium Box,0.38,Madhya Pradesh,Rewa,West,India,,08-03-2012,08-08-2012,18.77,20,1821.96,800,35684
2369,High,0.03,32.48,35,553,Skidoo,Express Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Large Box,0.81,Madhya Pradesh,Rewa,West,India,,1/28/2013,1/28/2013,-1440.432,34,1168.35,,17155
2086,Low,0.07,125.99,8.8,553,Skidoo,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.59,Madhya Pradesh,Rewa,West,India,,2/27/2013,03-01-2013,21.024,16,1685.94,1800,14916
3810,High,0.07,100.98,35.84,553,Skidoo,Delivery Truck,Restaurant Chain,Preserved Food,Pickle,Jumbo Box,0.62,Madhya Pradesh,Rewa,West,India,,5/30/2013,06-01-2013,-277.63,40,3840.27,1500,27138
3811,High,0.1,65.99,8.99,553,Skidoo,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.58,Madhya Pradesh,Rewa,West,India,,5/30/2013,06-01-2013,134.73,48,2457.3,1800,27138
18349,Not Specified,0.07,2036.48,14.7,555,Dablist,Delivery Truck,Hotels / Hospitals,Canned Foods,Compote,Jumbo Drum,0.55,Tamil Nadu,Chidambaram,South,India,,8/21/2010,8/21/2010,6028.41,6,10331.09,800,86190
19115,High,0.01,4.98,7.44,555,Dablist,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,0.36,Tamil Nadu,Chidambaram,South,India,,10/15/2010,10/24/2010,-161.6328,16,83.86,,86191
18064,Medium,0.08,124.49,51.94,555,Dablist,Delivery Truck,Hotels / Hospitals,Preserved Food,Jams,Jumbo Box,0.63,Tamil Nadu,Chidambaram,South,India,,12/18/2010,12/19/2010,-250.19,14,1707.84,,86192
18991,High,0.06,3.69,0.5,555,Dablist,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,0.38,Tamil Nadu,Chidambaram,South,India,,7/21/2012,7/23/2012,30.5601,12,44.29,200,86196
20086,Low,0.07,125.99,8.8,555,Dablist,Express Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.59,Tamil Nadu,Chidambaram,South,India,,2/27/2013,03-01-2013,21.024,4,421.49,1800,86198
20368,High,0.0001,6.88,2,556,Blogtag,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.39,Tamil Nadu,Perambalur,South,India,,1/28/2010,1/29/2010,46.1472,9,66.88,,86189
20369,High,0.03,32.48,35,556,Blogtag,Express Air,Restaurant Chain,Processed Meat,Fresh Water Eel,Large Box,0.81,Tamil Nadu,Perambalur,South,India,,1/28/2010,1/28/2010,-1116.3348,8,274.91,,86189
22926,High,0.1,7.1,6.05,556,Blogtag,Express Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.39,Tamil Nadu,Perambalur,South,India,,7/24/2011,7/24/2011,-54.671,6,43.39,,86193
22927,Medium,0.07,284.98,69.55,556,Blogtag,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.6,Tamil Nadu,Perambalur,South,India,,7/24/2011,7/25/2011,-113.08,4,1102.73,1800,86193
22928,Medium,0.03,107.53,5.81,556,Blogtag,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Medium Box,0.65,Tamil Nadu,Perambalur,South,India,,7/24/2011,7/25/2011,1062.8898,14,1540.42,1000,86193
20142,High,0.05,5.28,5.06,556,Blogtag,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.37,Tamil Nadu,Perambalur,South,India,,02-08-2012,02-10-2012,-75.25,12,65.68,,86195
23004,Low,0.07,96.45,13.99,556,Blogtag,Regular Air,Hotels / Hospitals,Canned Foods,Compote,Medium Box,0.38,Tamil Nadu,Perambalur,South,India,,08-03-2012,08-08-2012,27.7796,5,455.49,800,86197
21810,High,0.07,100.98,35.84,556,Blogtag,Delivery Truck,Restaurant Chain,Preserved Food,Pickle,Jumbo Box,0.62,Tamil Nadu,Perambalur,South,India,,5/30/2013,06-01-2013,-277.63,10,960.07,1500,86199
21811,High,0.1,65.99,8.99,556,Blogtag,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.58,Tamil Nadu,Perambalur,South,India,,5/30/2013,06-01-2013,134.73,12,614.32,1800,86199
18747,High,0.03,11.33,6.12,569,Brightbean,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Medium Box,0.42,Bihar,Begusarai,North,India,,10-09-2011,10-11-2011,-13.176,18,200.64,200,88884
26038,Low,0.06,7.99,5.03,570,Skivee,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Medium Box,0.6,Jammu And Kashmir,Anantnag,North,India,,7/13/2010,7/13/2010,-122.133,10,65.74,1800,88881
25887,High,0.09,38.06,4.5,570,Skivee,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,0.56,Jammu And Kashmir,Anantnag,North,India,,7/24/2012,7/28/2012,108.3,5,186.7,200,88885
25888,Low,0.07,5.08,2.03,570,Skivee,Regular Air,Personel Usage,Preserved Food,Marmalade,Wrap Bag,0.51,Jammu And Kashmir,Anantnag,North,India,,7/24/2012,7/26/2012,22.25,9,45.77,1000,88885
25889,Low,0.0001,125.99,8.99,570,Skivee,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.57,Jammu And Kashmir,Anantnag,North,India,,7/24/2012,7/29/2012,377.622,7,764.63,1800,88885
25890,Low,0.02,125.99,8.08,570,Skivee,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.57,Jammu And Kashmir,Anantnag,North,India,,7/24/2012,7/26/2012,1181.8182,16,1712.78,1800,88885
24510,High,0.1,4.84,0.71,570,Skivee,Regular Air,Personel Usage,Processed Meat,Foie Gras,Wrap Bag,0.52,Jammu And Kashmir,Anantnag,North,India,,7/29/2012,7/31/2012,32.016,10,46.4,,88886
21325,High,0.06,4.48,49,576,Babblestorm,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Large Box,0.6,Tamil Nadu,Dindigul,South,India,,7/13/2010,7/17/2010,-566,4,32.6,200,88645
19081,Medium,0.1,135.99,28.63,576,Babblestorm,Delivery Truck,Hotels / Hospitals,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.76,Tamil Nadu,Dindigul,South,India,,3/13/2011,3/15/2011,-357.65,4,506.51,1800,88648
19668,High,0.1,205.99,8.99,576,Babblestorm,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,0.56,Tamil Nadu,Dindigul,South,India,,6/16/2011,6/18/2011,-207.988,5,787.91,1800,88649
19887,High,0.02,40.98,7.2,576,Babblestorm,Express Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Small Box,0.6,Tamil Nadu,Dindigul,South,India,,04-10-2012,04-12-2012,67.98,4,173.29,200,88652
19888,High,0.05,2.88,1.49,576,Babblestorm,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,0.36,Tamil Nadu,Dindigul,South,India,,04-10-2012,04-11-2012,1.071,4,11.86,,88652
20162,Critical,0.01,30.98,6.5,576,Babblestorm,Express Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,0.64,Tamil Nadu,Dindigul,South,India,,3/23/2013,3/24/2013,-84.12,3,96.68,100,88654
20163,High,0.09,4.13,1.17,576,Babblestorm,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Wrap Bag,0.57,Tamil Nadu,Dindigul,South,India,,3/23/2013,3/25/2013,5.98,9,35.49,,88654
20929,Not Specified,0.02,35.99,5,603,Pixope,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.85,Tamil Nadu,Pollachi,South,India,,02-03-2010,02-05-2010,-120.934,7,227.79,1800,87020
20702,High,0.0001,9.11,2.15,603,Pixope,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,0.4,Tamil Nadu,Pollachi,South,India,,02-11-2011,2/18/2011,13.5723,2,19.67,,87021
20928,Not Specified,0.1,5.08,3.63,603,Pixope,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Wrap Bag,0.51,Tamil Nadu,Pollachi,South,India,,02-03-2013,02-05-2013,-32.4,9,45.35,1000,87023
25124,Medium,0.1,276.2,24.49,603,Pixope,Regular Air,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Large Box,,Tamil Nadu,Pollachi,South,India,,02-07-2013,02-08-2013,7.92,2,545.1,1800,87024
25125,Medium,0.01,8.12,2.83,603,Pixope,Express Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,0.77,Tamil Nadu,Pollachi,South,India,,02-07-2013,02-08-2013,-52.18,9,76.95,,87024
22854,High,0.04,30.98,19.51,603,Pixope,Express Air,Stand Alone Restaurants,Processed Meat,Caviar,Small Box,0.36,Tamil Nadu,Pollachi,South,India,,12-11-2013,12/18/2013,-28.48272,21,632.23,,87026
4015,Critical,0.09,154.13,69,604,Podcat,Express Air,Hotels / Hospitals,Preserved Food,Jams,Large Box,0.68,Madhya Pradesh,Rewa,West,India,,3/14/2010,3/15/2010,-1763.7477,38,5679.59,,28647
4903,High,0.03,1.88,1.49,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.37,Madhya Pradesh,Rewa,West,India,,7/24/2010,7/25/2010,-15.0995,52,102.32,160,34882
6813,High,0.0001,12.97,1.49,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.35,Madhya Pradesh,Rewa,West,India,,01-11-2011,1/13/2011,58.4664,27,360.7,160,48487
2780,High,0.09,5.53,6.98,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.39,Madhya Pradesh,Rewa,West,India,,2/28/2012,2/29/2012,-46.1265,10,59.09,160,20068
5767,High,0.01,1.76,0.7,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.56,Madhya Pradesh,Rewa,West,India,,11/13/2012,11/14/2012,-1.23,95,167.91,,40934
5768,Not Specified,0.07,45.99,4.99,604,Podcat,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,0.57,Madhya Pradesh,Rewa,West,India,,11/13/2012,11/15/2012,-107.503,37,1359.41,1800,40934
4003,High,0.06,24.92,12.98,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.39,Madhya Pradesh,Rewa,West,India,,12-07-2012,12-09-2012,-41.561,2,72.8,160,28581
4004,High,0.04,4.98,0.8,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.36,Madhya Pradesh,Rewa,West,India,,12-07-2012,12-09-2012,73.05,72,352.7,,28581
5224,High,0.04,4.98,8.33,604,Podcat,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.38,Madhya Pradesh,Rewa,West,India,,03-04-2013,03-05-2013,-123.28,24,132.02,,37188
3730,High,0.1,8.95,2.01,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,0.39,Madhya Pradesh,Rewa,West,India,,3/18/2013,3/18/2013,-4.22,1,10.23,,26660
7828,High,0.05,1.82,1,604,Podcat,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.4,Madhya Pradesh,Rewa,West,India,,9/30/2013,10-02-2013,0.86,84,154.6,,55968
22909,High,0.08,68.81,60,614,Twitterworks,Delivery Truck,Restaurant Chain,Processed Meat,Jelly Fish,Jumbo Drum,0.41,Uttar Pradesh,Lucknow,North,India,,01-12-2011,01-12-2011,-500.6376,4,281.88,200,91270
25407,High,0.04,3.28,3.97,614,Twitterworks,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,0.56,Uttar Pradesh,Lucknow,North,India,,04-11-2011,04-11-2011,-22.84,2,7.54,,91271
22780,High,0.03,30.98,19.99,614,Twitterworks,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,0.4,Uttar Pradesh,Lucknow,North,India,,05-03-2012,05-07-2012,-95.05,18,570.2,,91273
23975,High,0.07,3.81,4.83,614,Twitterworks,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,0.4,Uttar Pradesh,Lucknow,North,India,,11/21/2012,11/23/2012,21.1669,28,106.29,160,91274
25408,High,0.1,55.99,2.5,615,Browsecat,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Pack,0.83,Uttar Pradesh,Sitapur,North,India,,04-11-2011,04-12-2011,-155.298,6,278.06,1800,91271
18492,High,0.02,15.57,1.39,617,Twitternation,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.38,Tamil Nadu,Pollachi,South,India,,10/29/2010,10/30/2010,23.5428,3,46.23,,88198
18493,High,0.02,20.89,11.52,617,Twitternation,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.83,Tamil Nadu,Pollachi,South,India,,10/29/2010,10/30/2010,-276.1128,13,279.28,,88198
22196,Critical,0.06,17.98,4,618,Youbridge,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Box,0.79,Tamil Nadu,Ramanathapuram,South,India,,9/24/2010,9/25/2010,-78.13,4,70.06,250,88197
18490,High,0.06,5.38,5.24,618,Youbridge,Express Air,Personel Usage,Processed Meat,Bacon,Small Box,0.36,Tamil Nadu,Ramanathapuram,South,India,,10/29/2010,10/31/2010,-64.67094,14,81.82,800,88198
18491,High,0.03,7.35,5.96,618,Youbridge,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.38,Tamil Nadu,Ramanathapuram,South,India,,10/29/2010,10/31/2010,-11.1132,1,13.16,,88198
20171,High,0.0001,240.98,60.2,618,Youbridge,Delivery Truck,Personel Usage,Preserved Food,Pickle,Jumbo Box,0.56,Tamil Nadu,Ramanathapuram,South,India,,8/25/2012,8/26/2012,2167.0604,17,4290.63,1500,88199
20172,High,0.09,6.48,9.68,618,Youbridge,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.36,Tamil Nadu,Ramanathapuram,South,India,,8/25/2012,8/26/2012,-67.2048,10,64.76,,88199
21585,High,0.08,89.83,35,618,Youbridge,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Large Box,0.83,Tamil Nadu,Ramanathapuram,South,India,,8/18/2013,8/20/2013,-437.62312,21,1874.5,,88203
19725,High,0.06,7.4,1.71,626,Rhynoodle,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,0.4,Telengana,Nizamabad,South,India,,10/24/2011,10/26/2011,31.5652,9,65.29,,90471
19539,Low,0.06,160.98,35.02,637,Katz,Delivery Truck,Personel Usage,Preserved Food,Pickle,Jumbo Box,0.72,Uttar Pradesh,Chandauli,North,India,,3/20/2010,3/24/2010,-229.68,8,1232.01,1500,87953
20417,High,0.01,2.88,0.5,637,Katz,Regular Air,Personel Usage,Processed Meat,Oysters (Clam),Small Box,0.36,Uttar Pradesh,Chandauli,North,India,,8/31/2011,09-02-2011,33.603,17,48.7,200,87955
19086,High,0.1,2.18,7.09,637,Katz,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,0.38,Uttar Pradesh,Chandauli,North,India,,11/19/2011,11/21/2011,16.216,13,32.67,,87956
19087,High,0.01,20.98,5.42,637,Katz,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,0.66,Uttar Pradesh,Chandauli,North,India,,11/19/2011,11/21/2011,246.884,40,901.89,,87956
20703,Not Specified,0.07,130.98,30,637,Katz,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,0.78,Uttar Pradesh,Chandauli,North,India,,12/30/2011,1/16/2012,-211.885,21,2699.94,1800,87957
20704,High,0.09,55.98,4.86,637,Katz,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,0.36,Uttar Pradesh,Chandauli,North,India,,12/30/2011,01-10-2012,355.0119,10,514.51,,87957
20705,Not Specified,0.08,115.99,4.23,637,Katz,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.56,Uttar Pradesh,Chandauli,North,India,,12/30/2011,1/27/2012,1021.4001,16,1480.29,1800,87957
18444,High,0.01,162.93,19.99,637,Katz,Regular Air,Personel Usage,Processed Meat,Caviar,Small Box,0.39,Uttar Pradesh,Chandauli,North,India,,11-07-2012,11-08-2012,4024.0524,35,5831.96,,87960
24387,Critical,0.06,65.99,8.8,638,Yabox,Express Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.58,Uttar Pradesh,Deoria,North,India,,4/30/2010,05-01-2010,288.09,9,506.38,1800,87954
24388,Critical,0.0001,195.99,4.2,638,Yabox,Express Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.57,Uttar Pradesh,Deoria,North,India,,4/30/2010,05-02-2010,719.4768,6,1042.72,1800,87954
23850,High,0.04,1.6,1.29,638,Yabox,Express Air,Personel Usage,Processed Meat,Foie Gras,Wrap Bag,0.42,Uttar Pradesh,Deoria,North,India,,05-03-2012,05-05-2012,-8.44,9,15.69,,87958
23851,High,0.04,65.99,8.99,638,Yabox,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.58,Uttar Pradesh,Deoria,North,India,,05-03-2012,05-04-2012,398.223,16,899.01,1800,87958
24426,Low,0.05,9.77,6.02,638,Yabox,Regular Air,Personel Usage,Preserved Food,Marmalade,Medium Box,0.48,Uttar Pradesh,Deoria,North,India,,06-12-2012,6/19/2012,8.4,5,48.72,1000,87959
7893,Not Specified,0.0001,236.97,59.24,640,Livetube,Delivery Truck,Personel Usage,Preserved Food,Jams,Jumbo Box,0.61,Uttar Pradesh,Ghaziabad,North,India,,2/14/2010,2/15/2010,1192.04,34,6686.34,,56452
1539,Low,0.06,160.98,35.02,640,Livetube,Delivery Truck,Personel Usage,Preserved Food,Pickle,Jumbo Box,0.72,Uttar Pradesh,Ghaziabad,North,India,,3/20/2010,3/24/2010,-229.68,30,4620.05,1500,11077
6387,Critical,0.06,65.99,8.8,640,Livetube,Express Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.58,Uttar Pradesh,Ghaziabad,North,India,,4/30/2010,05-01-2010,288.09,34,1912.98,1800,45380
6388,Critical,0.0001,195.99,4.2,640,Livetube,Express Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,0.57,Uttar Pradesh,Ghaziabad,North,India,,4/30/2010,05-02-2010,1030.509,24,4170.87,1800,45380
2417,High,0.01,2.88,0.5,640,Livetube,Regular Air,Personel Usage,Processed Meat,Oysters (Clam),Small Box,0.36,Uttar Pradesh,Ghaziabad,North,India,,8/31/2011,09-02-2011,43.37,67,191.93,200,17542
